"Source","Target","Type","Weight","CountEither","CountBoth"
3101,3310,"Undirected",0.0264900662251656,604,16
3100,3310,"Undirected",0.880116959064328,342,301
3091,3310,"Undirected",0.0229885057471264,609,14
3090,3310,"Undirected",0.880116959064328,342,301
3121,3310,"Undirected",0.0272873194221509,623,17
3120,3310,"Undirected",0.909365558912387,331,301
3111,3310,"Undirected",0.0183028286189684,601,11
3110,3310,"Undirected",0.888563049853372,341,303
3131,3310,"Undirected",0.901785714285714,336,303
3130,3310,"Undirected",0.0146579804560261,614,9
2921,3310,"Undirected",0.0679012345679012,324,22
2920,3310,"Undirected",0.456556082148499,633,289
2931,3310,"Undirected",0.587878787878788,330,194
2930,3310,"Undirected",0.200636942675159,628,126
2960,3310,"Undirected",0.978593272171254,327,320
3081,3451,"Undirected",0.00359712230215827,278,1
3080,3451,"Undirected",0.00353982300884956,565,2
3071,3451,"Undirected",0.768976897689769,303,233
3070,3451,"Undirected",0.00353982300884956,565,2
3101,3451,"Undirected",0.697160883280757,317,221
3100,3451,"Undirected",0.0126353790613718,554,7
3091,3451,"Undirected",0.717460317460317,315,226
3090,3451,"Undirected",0.0126353790613718,554,7
3121,3451,"Undirected",0.738317757009346,321,237
3111,3451,"Undirected",0.704180064308682,311,219
3110,3451,"Undirected",0.0107913669064748,556,6
3131,3451,"Undirected",0.0036036036036036,555,2
3130,3451,"Undirected",0.750809061488673,309,232
2920,3451,"Undirected",0.4,600,240
2931,3451,"Undirected",0.00226757369614512,441,1
2930,3451,"Undirected",0.544827586206897,435,237
2961,3451,"Undirected",0.755627009646302,311,235
2960,3451,"Undirected",0.00177304964539007,564,1
3331,3451,"Undirected",0.00200803212851406,498,1
3330,3451,"Undirected",0.751612903225806,310,233
3321,3451,"Undirected",0.125,296,37
3311,3451,"Undirected",0.761290322580645,310,236
3310,3451,"Undirected",0.0017825311942959,561,1
3080,3450,"Undirected",0.963746223564955,331,319
3071,3450,"Undirected",0.00161812297734628,618,1
3070,3450,"Undirected",0.963746223564955,331,319
3101,3450,"Undirected",0.0213815789473684,608,13
3100,3450,"Undirected",0.899705014749263,339,305
3091,3450,"Undirected",0.0179445350734095,613,11
3090,3450,"Undirected",0.899705014749263,339,305
3121,3450,"Undirected",0.0223285486443381,627,14
3120,3450,"Undirected",0.929878048780488,328,305
3111,3450,"Undirected",0.0149006622516556,604,9
3110,3450,"Undirected",0.908284023668639,338,307
3131,3450,"Undirected",0.921921921921922,333,307
3130,3450,"Undirected",0.00970873786407767,618,6
2921,3450,"Undirected",0.0743034055727554,323,24
2920,3450,"Undirected",0.45583596214511,634,289
2931,3450,"Undirected",0.590909090909091,330,195
2930,3450,"Undirected",0.200317965023847,629,126
2961,3450,"Undirected",0.00318979266347687,627,2
2960,3450,"Undirected",0.969604863221885,329,319
3331,3450,"Undirected",0.763636363636364,330,252
3330,3450,"Undirected",0.00967741935483871,620,6
3320,3450,"Undirected",0.957055214723926,326,312
3311,3450,"Undirected",0.00318979266347687,627,2
3310,3450,"Undirected",0.96048632218845,329,316
3081,3471,"Undirected",0.0776892430278884,502,39
3080,3471,"Undirected",0.328525641025641,624,205
3071,3471,"Undirected",0.561643835616438,511,287
3070,3471,"Undirected",0.332797427652733,622,207
3101,3471,"Undirected",0.571709233791749,509,291
3100,3471,"Undirected",0.310509554140127,628,195
3091,3471,"Undirected",0.574509803921569,510,293
3090,3471,"Undirected",0.312599681020734,627,196
3121,3471,"Undirected",0.604696673189824,511,309
3120,3471,"Undirected",0.2992,625,187
3111,3471,"Undirected",0.562130177514793,507,285
3110,3471,"Undirected",0.312101910828025,628,196
3131,3471,"Undirected",0.316720257234727,622,197
3130,3471,"Undirected",0.568359375,512,291
2921,3471,"Undirected",0.0115384615384615,520,6
2920,3471,"Undirected",0.788961038961039,616,486
2931,3471,"Undirected",0.335863377609108,527,177
2930,3471,"Undirected",0.523654159869494,613,321
2961,3471,"Undirected",0.55984555984556,518,290
2960,3471,"Undirected",0.331723027375201,621,206
3331,3471,"Undirected",0.34452296819788,566,195
3330,3471,"Undirected",0.55705996131528,517,288
3461,3471,"Undirected",0.55511811023622,508,282
3460,3471,"Undirected",0.319488817891374,626,200
3321,3471,"Undirected",0.180555555555556,504,91
3320,3471,"Undirected",0.317741935483871,620,197
3311,3471,"Undirected",0.562862669245648,517,291
3310,3471,"Undirected",0.329032258064516,620,204
3451,3471,"Undirected",0.469306930693069,505,237
3450,3471,"Undirected",0.326366559485531,622,203
3080,3470,"Undirected",0.0611620795107034,327,20
3070,3470,"Undirected",0.0611620795107034,327,20
3100,3470,"Undirected",0.0623052959501558,321,20
3090,3470,"Undirected",0.0623052959501558,321,20
3120,3470,"Undirected",0.0645161290322581,310,20
3110,3470,"Undirected",0.062111801242236,322,20
3131,3470,"Undirected",0.059748427672956,318,19
3130,3470,"Undirected",0.003125,320,1
2921,3470,"Undirected",0.0731707317073171,41,3
2920,3470,"Undirected",0.0281923714759536,603,17
2931,3470,"Undirected",0.00909090909090909,220,2
2930,3470,"Undirected",0.0414746543778802,434,18
2960,3470,"Undirected",0.0615384615384615,325,20
3331,3470,"Undirected",0.041044776119403,268,11
3330,3470,"Undirected",0.00623052959501558,321,2
3460,3470,"Undirected",0.0617283950617284,324,20
3320,3470,"Undirected",0.0634920634920635,315,20
3310,3470,"Undirected",0.062111801242236,322,20
3450,3470,"Undirected",0.0619195046439628,323,20
